,ID,Empathy Score,Empathy Score Shifted,Empathy Score Binary,Text,ColumnID,answer changed?,Email1 CE no,Email1 CE yes,Email1 AE no,Email1 AE yes,Email1 CE+AE no,Email1 CE+AE yes,Email2 CE no,Email2 CE yes,Email2 AE no,Email2 AE yes,Email2 CE+AE no,Email2 CE+AE yes
494,155,2,5,1,">>Hallo Herr Thiele, danke für die ausführliche antwort. Ich verstehe, dass Sie alles versucht haben, um den Kunden zufrieden zu stellen. Ich kann mir gut vorstellen, wie schwierig die Situation für Sie war. Leider sind abei einige Fehler passiert über die wir persönlich noch sprechen sollten. Gerne helfe ich Ihnen bei der Problematik oder biete Ihnen auch eine Nachschulung zu der Materie an. Wann sind sie wieder im büro, wann können wir uns zusammensetzen? Beste Grüße<<",email2,0.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,1.0,0,2
495,156,5,8,1,"Sehr geehrter Herr Thiele,  ich kann Ihr Vorgehen bei der gestrigen Bearbeitung des Großauftrags nachvollziehen. Schließlich ist ersichtlich, dass Sie nur zum Wohle des Kunden handeln wollten. Ich kann nachvollziehen, dass meine fehlende Erreichbarkeit sie stresste und diese Entscheidung beeinflusste. Überdies ist positiv anzumerken, dass Sie versucht haben mich zu erreichen und sich mit anderen Teammitgliedern verständigt haben.  Es ist erkennbar, dass Sie zum Wohle des Kunden und im Endeffekt zum Wohle des Unternehmens handeln wollten.    Trotzalledem gibt es einen Grund, warum alle Großaufträge nur über mich laufen sollen. Diese Aufträge haben nicht nur die höchste Priorisierung sondern bedürfen auch der bestmöglichen Bearbeitung. Für Fehler stehe ich allein gerade. Deshalb hätten Sie alles in Ihrer Macht stehende tun müssen, um mich zu erreichen. Sie hätten notfalls zu den Örtlichkeiten der Besprechungen fahren müssen, um mich irgendwie zu kontaktieren. Hätte der Auftrag nicht innerhalb von 24 Stunden bearbeitet werden können, läge es an mir meine Erreichbarkeit sicherzustellen und der Fehler ginge auf meine Kappe.",email2,1.0,0.0,2.0,0.0,1.0,0,3,0.0,4.0,0.0,1.0,0,5
496,158,1,4,0,"Lieber Herr Thiele,    Ich verstehe, warum Sie so gehandelt haben. Es hätte aber abgesprochen werden müssen. Wenn ich nicht zu erreichen bin, hätten Sie eine andere Führungskraft fragen müssen. Für die Zukunft müssen wir uns für so eine Situation ein Verfahren überlegen. Es wäre auch besser gewesen, wenn die Kolleg*innen noch einmal über den Auftrag geschaut hätten. Dann wären die Fehler vlt. früher aufgefallen. So eine fehlerhafte Lieferung darf nicht passieren!   Bitte entschuldigen Sie sich persönlich bei der Kundin und reflektieren Sie, warum falsche PCs geliefert worden sind, damit wir es im Team besprechen können, und alle daraus lernen können.    Beste Grüße  M",email2,1.0,1.0,2.0,0.0,0.0,1,2,1.0,2.0,0.0,0.0,1,2
497,159,1,4,0,"Dear Leon,   I have heard back form the yesterdays  hot task  and it was not good news. Unfortunately, all PC now will be coming back and we have to reimburse everything, and even worse that  she is now cancelling contracts with us and apparently she used a competitors product and they worked just fine. Do you know what was wrong with the ordered PCs? I have to investigate this problem, so that it will not happen again. Please work on your accuracy and double check things. I am happy that you took a responsibility to serve the order, but also please put more effort to get it done right way. It will be nice to see you at the top of your abilities, you can do this better, do not be afraid to consult your other collegues, they could also help and notice things that you do not.  Write me what went wrong with that order.    Regards, Aiko.",email2,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,2.0,1,2
498,160,4,7,1,"Hallo Herr Thiele, danke für Ihre Antwort. Ihr Verhalten und Handeln ist für mich nachvollziehbar. Ich hätte an Ihrer Stelle vermutlich ähnlich gehandelt und mache Ihnen absolut keinen Vorwurf, sondern lobe sogar die Absprache mit den Kollegen. Trotzdem müssen wir besprechen, wir für künftige Situationen dieser Art eine bessere Lösung finden können. Ich denke wir müssen zumindest eine Vertreterrolle während meiner Abwesenheit regeln. Ich melde mich bei Ihnen. Grüße<<",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,2.0,0,4
499,162,4,7,1,"Sehr geehrter Herr Thiele,   ich kann sehr gut nachvollziehen was Sie empfinden. Der Verlust des Kunden tut mir sehr Leid. Sie sollten sich keiner Schuld bewusst sein,. Das war mein Fehler. Machen Sie sich keine Sorgen, wir werden das gemeinsam schaffen. Sollen wir Sie am besten schulen um Ihnen zu helfen? Die Kunden stehen in unserem Unternehmen an erster Stelle. Daher wiegt Ihr Fehler und der Verlust des Kunden sehr schwer. Um dies in Zukunft zu vermeiden, schlage ich vor, Sie in Fachlicher Hinsischt zu schulen um langfristig erreichen zu können, dass Sie mich bei Abwesenheit adäquat vertreten können",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,3.0,0,4
500,164,4,7,1,"Hallo Herr Thiele,  es gibt keinen Grund sich schlecht zu fühlen. Sie haben verantwortungsbewusst gehandelt und mit dem Ziel das Kundenproblem umgehend zu lösen. Vermutlich ist der entstandene Fehler des Zeitdruck geschuldet. Ich habe mich bereits mit unserem Kunden in Verbindung gesetzt und werde eine für den Kunden zufriedenstellende Lösung finden.  Auch wenn ich Ihr Handeln und Ihren Einsatz für das Unternehmen bei der Geschäftsführung loben werde, bitte ich Sie für die Zukunft die Vorgaben und Richtlinien für die Bearbeitung von Großkunden genau einzuhalten.  Sollte es erneut zu so einer Situation kommen erlaube ich Ihnen hiermit ausdrücklich mich aus jeder Besprechung zu holen. Ich kümmere mich dann um die Angelegenheit.  In diesem Sinne wünsche ich einen erfolgreichen Arbeitstag.     Mit freundlichen Grüßen   Guido Meierhuber",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,2.0,0,4
501,165,1,4,0,"Hallo, natürlich ist gut, dass Sie in diesem Fall Eigeninitiative gezeigt haben. Aber das wichtigste ist die aufgetretenen Probleme genau zu analysieren und entsprechend zu handeln. Sie hätten mich zumindest telefonisch kontaktieren müssen. Ich hoffe, dass solche Probleme in Zukunft nicht mehr auftreten.",email2,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
502,166,1,4,0,"Ich bin mir bewusst das Sie nur im Sinne der Firma diese Aufgabe erledigt haben, aber leider wurde dieser nicht zur Zufriedenheit der Kundin ausgeführt. Ich muss der Geschäftsführung leider darauf hinweisen das dieser fehler von einen meiner Mitarbeiter verurscahct wurde und dieser alles versucht um die Kundin wieder zu unseren Kundenstamm zurückholt   Wie sie wissen haben in letzter Zeit sehr viele Grüßkunden verloren haben und leider hat SIe sich füt ein Konkurrenzunternehmen entschieden. Ich hoffe das Sie verständnis haben das dies nicht in meinen und im Interesse der Firma ist. Nun müssen wir es gemeinsam anpacken die Kundin wieder zurück zu gewinnen.",email2,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
503,167,6,9,1,"Lieber Herrn Thiele,   Ich bitte Sie in Zukunft eigenmächtige Entscheidungen bezüglich Stammkunden sein zulassen. Ihr Zutun war zwar im Sinne der Firma, jedoch war das Ergebnis alles andere als zufriedenstellend. Ich bin mir im Klaren, dass Ihr Handeln auch mir zu Schulden lassen kommen muss ,da Ich in vielen Meetings engagiert war. Ich kann Ihre Trauer und Ärger über diesen Vorfall zu 100 Prozent verstehen und gebe nicht Ihnen die Schuld. In zukunft geht es wieder bergauf und Sie bügeln diesen Fehler im Nu wieder aus Bei dringenden Fragen in der Zukunft habe Ich Ihnen meine private Mail in den Anhang gepackt.     Liebe Grüße,",email2,1.0,0.0,2.0,0.0,0.0,0,2,0.0,4.0,0.0,2.0,0,6
504,168,0,3,0,"This incident has caused losses to the company. You are also for the sake of the company. We also have problems, so we should avoid them in the future.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
505,171,2,5,1,"Guten Tag Herr Thiele,   vielen Dank für Ihre E-Mail. Es hätte einen Weg gegeben, mich zu erreichen, Sie hätten mich aus der Besprechung notfalls per E-Mail oder Anruf kontaktieren können. Ich hätte Ihnen das besser kommunizieren müssen bzw. meine Vertretung besser organisieren müssen. Das hätte besser laufen müssen. SIe haben richtig gehandelt und müssen sich deswegen keine Sorgen vor Konsequenzen machen, beim nächsten Mal werde ich entsprechende Maßnahmen einrichten, so dass Sie mich jederzeit erreichen können bei größeren Problemen.  Viele Grüße",email2,1.0,1.0,1.0,0.0,1.0,1,2,1.0,1.0,0.0,2.0,1,3
506,172,4,7,1,"Sehr geehrter Herr Thiele.  Der gestrige Kundenauftrag ist leider nicht gut verlaufen. Dafür mache ich ihnen keinen Vorwurf. Sie haben sich bemüht, den Kunden zufriden zu stellen.  Ich kann sehr gut nachvollziehen, dass sie sich Vorwürfe machen. Dazu besteht aber keine Veranassung.  Mein Vorschlag wäre, dass wir uns noch heute zusammemsetzen. Ich würde sie gerne zu meinem Stellvertreter machen und ihnen die Informationen zukommen lassen, die sie in die Lage versetzen, ihr Wissen für eine gelungene Kundenbetreuung einzusetzen.  Herzlichst",email2,1.0,0.0,2.0,0.0,2.0,0,4,0.0,2.0,0.0,2.0,0,4
507,174,0,3,0,I know you want to achieve this order. We are a team. Please get my approval next time.,email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
508,178,2,5,1,">>Sehr geehrte Herr Thiele,   leider haben wir diesen Kunden (zumindest temporär) verloren. Ich bin trotzdem der Ansicht, dass Sie, in der Zeit Ihrer Betriebszugehörigkeit, kontinuierlich gute Arbeit geleistet haben, sodass Sie keine Konsequenzen zu befürchten haben. Ich bitte Sie nur, in Zukunft, noch konzentrierter Ihre Aufgaben zu lösen, damit ein solcher Fauxpas nicht wieder passiert.   Bitte achten Sie darauf, dass Sie in Zukunft immer einen Ihrer Mitarbeiter zu Rate ziehen, bevor eine Lieferung versandt wird.   Dadurch wird dem  Vier Augen Prinzip  genüge getan und potentielle Fehler minimiert.   Mit freundlichen Grüßen<<",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,0.0,0.0,2.0,0,2
509,179,2,5,1,Das haben Sie sehr gut gemacht Herr Thiele. Ich werde mit meinem Vorgesetzten reden ob wir sie nicht in einer anderen Position einsetzen können. Mit mehr Verantwortung. Sie sind ja ein hervorragender Mitarbeiter und können mit einem anderen Aufgabenfeld bestimmt umgehen,email2,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,2.0,0,2
510,180,-1,2,0,"Ich war mindestens per Email zu erreichen und erwarte, dass Sie die Verantwortung übernehmen.",email2,0.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,1,0
511,181,2,5,1,"Sehr geehrter Herr Thiele, ich danke Ihnen für Ihre Beteiligung an dieser Angelegenheit. Nach einer sorgfältigen Überprüfung aller Fakten und Ihrer Stellungnahme bin ich zu einem klaren Schluss gekommen. Unsere Firma hat klare Richtlinien für den Umgang mit unseren Premiumkunden. Es tut mir leid, aber Sie haben sich nicht an diese gehalten. Es wäre besser gewesen, wenn Sie mich kurz aus dem Meeting genommen hätten, damit wir eine gemeinsame Lösung finden können. Oder Sie hätten die Bestellung vorbereiten können, um die 24-Stunden-Frist einzuhalten und mir zur Überprüfung vorzulegen. Leider ist das nicht geschehen. Trotz Ihrer guten Absichten muss ich Ihnen mitteilen, dass dieses eigenmächtige Handeln disziplinarische Folgen nach sich ziehen wird. Mit freundlichen Grüßen.",email2,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,1.0,0,2
512,183,-1,2,0,Du musst die verantwortung für dein handeln übernehmen.,email2,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
513,184,-1,2,0,"Das ist keine entschuldigung, du wirst für deine fehler bezahlen.",email2,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
514,185,1,4,0,"Sehr geehrter Hr. Thiele,  ich verstehe Sie und kann nachvolziehen, wie sie sich fühlten.   Bitte lassen Sie uns gemeinsam überlegen, wie es Ihnen besser gelingt mich bei Schwierigkeiten zu erreichen. Dadurch können wir solche Situationen in der Zukunft vermeiden.   Mit freundlichen Grüssen",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
515,186,0,3,0,"Hallo Herr Thiele, vielen Dank, dass Sie alles versucht haben, den angenommen Auftrag selbständig und zur vollsten Zufriedenheit der Kundin abzuarbeiten. Mir ist bewusst, dass das für sie in der kürze der Zeit nicht zu machen war. Leider ist dies jetzt schief gelaufen. Es ist klar, dass dies in dieser Form so nicht mehr passieren darf. Wir benötigen in so einem Fall künftig klare bzw. bessere Absprachen und organisatorische Lösungen. für den Fall sofern ich nicht verfügbar bin. Ich werde morgen mit allen betreffenden Kolleg*innen eine Besprechung speziell zu diesem Thema einberufen. Ich werde versuchen die Kundin davon zu überzeugen, dass unsere Firma das Problem erkannt hat und sie bitten, dass sie uns auch in Zukunft die Treue hält. Ich bin mir sicher, wir werden eine Lösung finden.",email2,1.0,0.0,1.0,0.0,2.0,0,3,,,,,0,0
516,192,1,4,0,"Although the matter was not handled well and caused losses to the company, the original intention was good. We will communicate with each other first in the future to avoid this kind of thing from happening again.",email2,0.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
517,193,0,3,0,"The loss of the company this time, everyone is responsible, learn a lesson, to avoid the same mistake in the future.",email2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
518,194,4,7,1,">>Sehr geehrter Herr Thiele, das ganze ist dumm abgelaufen aber trotzdem finde ich ich es gut das Sie sich Mühe gegeben haben Es tut mir leid das Sie mich nicht erreichen konnten. Aber aus der ganzen Situation haben wir beide gelernt das der Kunde König ist. Ich sehe das Sie sich wirklich Mühe gegeben haben und das es nicht geklappt hat ist absolut nicht Ihre Schuld. Ich finde Sie sind nachwie vor wichtig für die Firma.Mit freundlichen Grüßen<<",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,3.0,0,4
519,195,0,3,0,"Keiner von uns ist perfekt , wir sind Menschen und haben eine zweite Chance verdient.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
520,196,4,7,1,"Sehr geehrter Herr Thiele,     ich bedauere, ähnlich wie Sie, diesen Zwischenfall sehr. Einerseits hatten Sie kein persönliches Interesse daran, den Auftrag eigenständig zu bearbeiten und wollten nur im Sinne der Kundenzufriedenheit handeln. Andererseits hat Ihr eigenmächtiges Handeln nun zum Verlust eines unserer wichtigsten Kund*innen geführt, und das kann, wie die Vergangenheit bereits gezeigt hat, negative Folgen für mich als Abteilungsleiter*in haben. Schließlich hat es einen Grund, dass die Angebote nur über mich laufen sollen! Da Sie sich aber zuvor mit anderen Mitarbeitenden abgesprochen haben und Sie alle zu demselben Ergebnis gekommen sind, kann ich Ihnen persönlich keinen Vorwurf machen. Dies ist Symptom einer schlechten Unternehmenskommunikation. Zu Ihrer Verteidigung ist außerdem zu sagen, dass ich gestern den ganzen Tag nicht zu erreichen war, und eine gute Führungspersönlichkeit sich Zeit für seine Mitarbeitenden nehmen soll. Einen Teil der Schuld trage ich also auch. Nichtsdestotrotz könnte es sein, dass dies negative Folgen für mich haben wird. Trotzdem will und werde ich Sie nicht belangen. Bitte nehmen Sie und Ihre Kollegen diesen Zwischenfall zum Anlass um sicherzugehen, dass Sie bitte ab sofort wirklich ALLE Großkundenaufträge sofort an mich übergeben.    Mit freundlichen Grüßen",email2,0.0,0.0,3.0,0.0,1.0,0,4,0.0,3.0,0.0,1.0,0,4
521,197,2,5,1,"Ich sehe keine Notwendigkeit, meine Email abzuändern.",email2,0.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,1.0,0,2
522,198,3,6,1,"Hallo Herr Thiele,   vielen Dank für das schnelle Bearbeiten der Anfrage,   Leider haben sich Fehler eingeschlichen, die ich mit den Kunden klären werde. Bitte arbeiten Sie weiter konzentriert an Ihren Aufgaben, beim nächsten Mal wird es besser werden. Ich kann Ihre Situation verstehen, ich versuche für sie erreichbar zu sein.   Ich melde mich bei Ihnen, wenn ich Unterstützung brauche bei der Bearbeitung.  Bis morgen wieder im Büro.  Mit freundlichen Grüßen,  Johannes",email2,1.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,2.0,0,3
523,199,0,3,0,Erkenne deinen fehler und mach sie wieder gut.,email2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
524,200,2,5,1,"Hallo Herr Thiele. Wie Sie derzeit schon erfahren haben, ist unsere Großkunde XY bei uns abgesprungen, da Sie falsche PC Hardware geliefert haben. Da Fehler aber menschlich sind und sie eigentlich keine andere Wahl hatten außer zu handeln werde ich dafür auch keine weiteren Konsequenzen einleiten. Haken Sie es ab und machen sich bitte keine Gedanken mehr darüber.  Doch bitte ich Sie beim nächsten Mal diese Aufträge besser zu bearbeiten und evtl. noch einen Kollegen zum Korrekturlesen dazuzuholen.     Mit freundlichen Grüßen",email2,0.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0.0,0,2
525,201,1,4,0,"Bitte teilen sie mir beim nächsten Mal mit, ob sie den Auftrag bearbeiten. dies sollte nur im Notfall geschehen. Versuchen sie fehler zu vermeiden, Fehler können passieren und daraus kann man lernen.",email2,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
526,205,2,5,1,Das sehe ich nicht so. Da ich die Verantwortung übernehme und es als meinen Fehler betrachte. Der Mitarbeiter hat nichts falsch gemacht.,email2,0.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0.0,0,2
527,206,5,8,1,">>Hallo Herr Thiele, erstmal herzlichen Dank, das Sie sich schnell und eigenverantwortlich um dieses wichtige Problem gekümmert haben. Ich weiss, das ich, bevor ich zu einem Meeting gegangen bin, eigentlich ganz klare Anweisungen hätte geben müssen, wie Sie und die anderen Kollegen in diesem Fall handeln müssen. Das habe ich leider nicht getan und Sie wollten, das es keinen Ärger gibt für unsere Abteilung oder mich, Ihren Vorgesetzten. Ich werde diese Verantwortung deshalb alleine tragen und mich auch entsprechend mündlich dazu äussern bei dem Gespräch mit dem Vorstand, welches nun angesetzt worden ist. Auch werde ich mich mit dem Kunden nochmals in Verbindung setzen, die Sache (er)klären zu versuchen und damit den Kunden halten. Ich trage die Alleinige Verantwortung für dieses Desaster und wir werden nach meinem Gesprächstermin mit dem Vorstand versuchen dieses Problem vernünftig zu lösen. Es sei denn, nach dem Gespräch sitzen SIE Herr Thiele auf MEINEM Platz;-))   dann müssen SIE das Problem ohne mich lösen.<<  Ich finde überhaupt nicht, das ICH zu wenig Empathie gezeigt habe. Ganz im Gegenteil. Ich hätte den Mann ja auch zur Schnecke machen können vor allen anderen Kollegen und MEINEM Vorgesetzten und die Schuld ganz Alleine auf Herrn Thiele abwälzen können.  Hier ist die KI mit Sicherheit falsch  abgebogen .",email2,0.0,0.0,3.0,0.0,2.0,0,5,0.0,3.0,0.0,2.0,0,5
528,207,6,9,1,"Sehr geehrter Herr Thiele, vielen Dank für Ihre Antwort. Ich verstehe Ihre Perspektive und weiß es grundsätzlich zu schätzen, dass Sie Eigeninitiative gezeigt haben und im Sinne der Kundenzufriedenheit handelten. Eine Situation wie gestern, in der ich aufgrund von Sitzungen nicht erreichbar bin, sollte grundsätzlich nicht eintreten und stellt eine absolute Ausnahmesituation vor. Das Eintreffen eines  heißen Auftrags  an einem solchen Tag stellt einer Herausforderung dar und ich bin Ihnen zunächst dankbar, dass Sie den Ernst dieser Situation schnell erkannt und sofort gehandelt haben. Jedoch sind Angebote unserer Top-Kunden grundsätzlich jederzeit nur von mir zu bearbeiten. Ich bitte Sie daher dringen, dies in Zukunft durchgehend zu respektieren und in derartigen Situationen auf eigeninitiatives Handeln zu verzichten. Bitte unterrichten Sie auch Ihre Kollegen darüber, dass diese Regel stets gilt und zu beachten ist!",email2,1.0,0.0,1.0,0.0,2.0,0,3,0.0,3.0,0.0,3.0,0,6
